episode_reward_mean,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
5754.954895791269,1723592940,,False,128,50672_00000,2024-08-14_01-49-00,980.6784238815308,104491.79937815666,1358121,lrz-hgx-a100-002,10.195.244.32,104491.79937815666,128
5758.309908831066,1723593854,,False,129,50672_00000,2024-08-14_02-04-14,914.2555885314941,105406.05496668816,1358121,lrz-hgx-a100-002,10.195.244.32,105406.05496668816,129
5758.136991916789,1723595264,,False,130,50672_00000,2024-08-14_02-27-44,1409.8628084659576,106815.91777515411,1358121,lrz-hgx-a100-002,10.195.244.32,106815.91777515411,130
5757.48091426636,1723596446,,False,131,50672_00000,2024-08-14_02-47-26,1182.5035183429718,107998.42129349709,1358121,lrz-hgx-a100-002,10.195.244.32,107998.42129349709,131
5758.235453235554,1723597397,,False,132,50672_00000,2024-08-14_03-03-17,950.9805850982666,108949.40187859535,1358121,lrz-hgx-a100-002,10.195.244.32,108949.40187859535,132
5568.8223667598795,1723598527,,False,133,50672_00000,2024-08-14_03-22-07,1129.313294172287,110078.71517276764,1358121,lrz-hgx-a100-002,10.195.244.32,110078.71517276764,133
5569.547149228273,1723599501,,False,134,50672_00000,2024-08-14_03-38-21,974.0893125534058,111052.80448532104,1358121,lrz-hgx-a100-002,10.195.244.32,111052.80448532104,134
5377.883646193762,1723600382,,False,135,50672_00000,2024-08-14_03-53-02,880.8269462585449,111933.63143157959,1358121,lrz-hgx-a100-002,10.195.244.32,111933.63143157959,135
5378.243874334047,1723601132,,False,136,50672_00000,2024-08-14_04-05-32,750.3922076225281,112684.02363920212,1358121,lrz-hgx-a100-002,10.195.244.32,112684.02363920212,136
5186.717993275438,1723602223,,False,137,50672_00000,2024-08-14_04-23-43,1091.1077766418457,113775.13141584396,1358121,lrz-hgx-a100-002,10.195.244.32,113775.13141584396,137
4995.694717303249,1723603396,,False,138,50672_00000,2024-08-14_04-43-16,1172.9598360061646,114948.09125185013,1358121,lrz-hgx-a100-002,10.195.244.32,114948.09125185013,138
4997.3993623624465,1723604478,,False,139,50672_00000,2024-08-14_05-01-18,1081.6622071266174,116029.75345897675,1358121,lrz-hgx-a100-002,10.195.244.32,116029.75345897675,139
4997.926935116182,1723605764,,False,140,50672_00000,2024-08-14_05-22-44,1286.1565051078796,117315.90996408463,1358121,lrz-hgx-a100-002,10.195.244.32,117315.90996408463,140
4803.559620698765,1723606822,,False,141,50672_00000,2024-08-14_05-40-22,1057.9778890609741,118373.8878531456,1358121,lrz-hgx-a100-002,10.195.244.32,118373.8878531456,141
4803.846962768085,1723607770,,False,142,50672_00000,2024-08-14_05-56-10,948.4500567913055,119322.3379099369,1358121,lrz-hgx-a100-002,10.195.244.32,119322.3379099369,142
4805.744109861288,1723608915,,False,143,50672_00000,2024-08-14_06-15-15,1144.2774000167847,120466.61530995369,1358121,lrz-hgx-a100-002,10.195.244.32,120466.61530995369,143
4610.365907209727,1723610093,,False,144,50672_00000,2024-08-14_06-34-53,1178.274160861969,121644.88947081566,1358121,lrz-hgx-a100-002,10.195.244.32,121644.88947081566,144
4611.764725871453,1723611063,,False,145,50672_00000,2024-08-14_06-51-03,969.9156024456024,122614.80507326126,1358121,lrz-hgx-a100-002,10.195.244.32,122614.80507326126,145
4617.0200711171055,1723611861,,False,146,50672_00000,2024-08-14_07-04-21,797.6409378051758,123412.44601106644,1358121,lrz-hgx-a100-002,10.195.244.32,123412.44601106644,146
4615.973963154645,1723612983,,False,147,50672_00000,2024-08-14_07-23-03,1122.7358384132385,124535.18184947968,1358121,lrz-hgx-a100-002,10.195.244.32,124535.18184947968,147
4618.328182260156,1723614222,,False,148,50672_00000,2024-08-14_07-43-42,1239.0303325653076,125774.21218204498,1358121,lrz-hgx-a100-002,10.195.244.32,125774.21218204498,148
4807.051919093151,1723615237,,False,149,50672_00000,2024-08-14_08-00-37,1014.3533799648285,126788.56556200981,1358121,lrz-hgx-a100-002,10.195.244.32,126788.56556200981,149
4805.764997198154,1723616417,,False,150,50672_00000,2024-08-14_08-20-17,1180.150375366211,127968.71593737602,1358121,lrz-hgx-a100-002,10.195.244.32,127968.71593737602,150
4805.259198846414,1723617831,,False,151,50672_00000,2024-08-14_08-43-51,1414.5351796150208,129383.25111699104,1358121,lrz-hgx-a100-002,10.195.244.32,129383.25111699104,151
