episode_reward_mean,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1526.241899259268,1723506675,,False,115,62234_00000,2024-08-13_01-51-15,71.34691905975342,18198.213146448135,1256563,lrz-hgx-a100-004,10.195.244.34,18198.213146448135,115
-1524.0038028438012,1723506795,,False,116,62234_00000,2024-08-13_01-53-15,119.54459357261658,18317.757740020752,1256563,lrz-hgx-a100-004,10.195.244.34,18317.757740020752,116
-1522.4458183995175,1723506828,,False,117,62234_00000,2024-08-13_01-53-48,33.262813091278076,18351.02055311203,1256563,lrz-hgx-a100-004,10.195.244.34,18351.02055311203,117
-1525.4860210963272,1723507287,,False,118,62234_00000,2024-08-13_02-01-27,458.7817816734314,18809.80233478546,1256563,lrz-hgx-a100-004,10.195.244.34,18809.80233478546,118
-1527.8315188337635,1723507335,,False,119,62234_00000,2024-08-13_02-02-15,47.7951238155365,18857.597458600998,1256563,lrz-hgx-a100-004,10.195.244.34,18857.597458600998,119
-1531.8956614926562,1723507509,,False,120,62234_00000,2024-08-13_02-05-09,174.7500512599945,19032.347509860992,1256563,lrz-hgx-a100-004,10.195.244.34,19032.347509860992,120
-1537.5676941780773,1723507571,,False,121,62234_00000,2024-08-13_02-06-11,61.84133815765381,19094.188848018646,1256563,lrz-hgx-a100-004,10.195.244.34,19094.188848018646,121
-1535.3599319587272,1723507903,,False,122,62234_00000,2024-08-13_02-11-43,331.45451402664185,19425.643362045288,1256563,lrz-hgx-a100-004,10.195.244.34,19425.643362045288,122
-1539.6281402576635,1723508103,,False,123,62234_00000,2024-08-13_02-15-03,200.56424760818481,19626.207609653473,1256563,lrz-hgx-a100-004,10.195.244.34,19626.207609653473,123
-1536.5810617791255,1723508162,,False,124,62234_00000,2024-08-13_02-16-02,58.681347370147705,19684.88895702362,1256563,lrz-hgx-a100-004,10.195.244.34,19684.88895702362,124
-1540.6411757697358,1723508249,,False,125,62234_00000,2024-08-13_02-17-29,87.47421836853027,19772.36317539215,1256563,lrz-hgx-a100-004,10.195.244.34,19772.36317539215,125
-1538.4854399911712,1723508571,,False,126,62234_00000,2024-08-13_02-22-51,321.17831230163574,20093.541487693787,1256563,lrz-hgx-a100-004,10.195.244.34,20093.541487693787,126
-1535.348851260799,1723508727,,False,127,62234_00000,2024-08-13_02-25-27,156.0709047317505,20249.612392425537,1256563,lrz-hgx-a100-004,10.195.244.34,20249.612392425537,127
-1536.8817387153817,1723508835,,False,128,62234_00000,2024-08-13_02-27-15,107.92452836036682,20357.536920785904,1256563,lrz-hgx-a100-004,10.195.244.34,20357.536920785904,128
-1542.1534785618794,1723508909,,False,129,62234_00000,2024-08-13_02-28-29,74.7597303390503,20432.296651124954,1256563,lrz-hgx-a100-004,10.195.244.34,20432.296651124954,129
-1542.1454868667743,1723509206,,False,130,62234_00000,2024-08-13_02-33-26,296.9074685573578,20729.204119682312,1256563,lrz-hgx-a100-004,10.195.244.34,20729.204119682312,130
-1540.6879555998498,1723509315,,False,131,62234_00000,2024-08-13_02-35-15,108.66838574409485,20837.872505426407,1256563,lrz-hgx-a100-004,10.195.244.34,20837.872505426407,131
-1538.285900780128,1723509470,,False,132,62234_00000,2024-08-13_02-37-50,154.84558415412903,20992.718089580536,1256563,lrz-hgx-a100-004,10.195.244.34,20992.718089580536,132
-1539.7240862513295,1723509518,,False,133,62234_00000,2024-08-13_02-38-38,48.234535217285156,21040.95262479782,1256563,lrz-hgx-a100-004,10.195.244.34,21040.95262479782,133
-1539.5519655260348,1723509788,,False,134,62234_00000,2024-08-13_02-43-08,270.0032241344452,21310.955848932266,1256563,lrz-hgx-a100-004,10.195.244.34,21310.955848932266,134
-1536.5692482291302,1723509897,,False,135,62234_00000,2024-08-13_02-44-57,108.61041641235352,21419.56626534462,1256563,lrz-hgx-a100-004,10.195.244.34,21419.56626534462,135
-1535.4732534458944,1723510104,,False,136,62234_00000,2024-08-13_02-48-24,207.09180617332458,21626.658071517944,1256563,lrz-hgx-a100-004,10.195.244.34,21626.658071517944,136
-1535.6373963838043,1723510149,,False,137,62234_00000,2024-08-13_02-49-09,45.03345322608948,21671.691524744034,1256563,lrz-hgx-a100-004,10.195.244.34,21671.691524744034,137
-1535.213349888755,1723510368,,False,138,62234_00000,2024-08-13_02-52-48,218.90527033805847,21890.596795082092,1256563,lrz-hgx-a100-004,10.195.244.34,21890.596795082092,138
-1532.576022957856,1723510502,,False,139,62234_00000,2024-08-13_02-55-02,134.50708723068237,22025.103882312775,1256563,lrz-hgx-a100-004,10.195.244.34,22025.103882312775,139
-1533.4029042839777,1723510685,,False,140,62234_00000,2024-08-13_02-58-05,182.2581808567047,22207.36206316948,1256563,lrz-hgx-a100-004,10.195.244.34,22207.36206316948,140
-1534.509032256562,1723510779,,False,141,62234_00000,2024-08-13_02-59-39,94.27814030647278,22301.640203475952,1256563,lrz-hgx-a100-004,10.195.244.34,22301.640203475952,141
-1533.1031091400628,1723510977,,False,142,62234_00000,2024-08-13_03-02-57,198.50591802597046,22500.146121501923,1256563,lrz-hgx-a100-004,10.195.244.34,22500.146121501923,142
-1533.829353504385,1723511110,,False,143,62234_00000,2024-08-13_03-05-10,132.8350419998169,22632.98116350174,1256563,lrz-hgx-a100-004,10.195.244.34,22632.98116350174,143
-1533.7616341827352,1723511267,,False,144,62234_00000,2024-08-13_03-07-47,156.56627869606018,22789.5474421978,1256563,lrz-hgx-a100-004,10.195.244.34,22789.5474421978,144
-1533.9361231868925,1723511361,,False,145,62234_00000,2024-08-13_03-09-21,94.17535185813904,22883.72279405594,1256563,lrz-hgx-a100-004,10.195.244.34,22883.72279405594,145
-1533.7145198013263,1723511556,,False,146,62234_00000,2024-08-13_03-12-36,194.71273350715637,23078.435527563095,1256563,lrz-hgx-a100-004,10.195.244.34,23078.435527563095,146
-1538.161205958231,1723511841,,False,147,62234_00000,2024-08-13_03-17-21,285.3255045413971,23363.761032104492,1256563,lrz-hgx-a100-004,10.195.244.34,23363.761032104492,147
-1540.3359146933276,1723511953,,False,148,62234_00000,2024-08-13_03-19-13,111.95436120033264,23475.715393304825,1256563,lrz-hgx-a100-004,10.195.244.34,23475.715393304825,148
-1540.0872998597574,1723512023,,False,149,62234_00000,2024-08-13_03-20-23,69.99807810783386,23545.71347141266,1256563,lrz-hgx-a100-004,10.195.244.34,23545.71347141266,149
-1539.2604252343458,1723512194,,False,150,62234_00000,2024-08-13_03-23-14,171.2005970478058,23716.914068460464,1256563,lrz-hgx-a100-004,10.195.244.34,23716.914068460464,150
-1540.786439510447,1723512566,,False,151,62234_00000,2024-08-13_03-29-26,371.9291031360626,24088.843171596527,1256563,lrz-hgx-a100-004,10.195.244.34,24088.843171596527,151
